finca_id,abandon_score,activity_status,median_ndvi,std_deviation,cv_percent,valid_periods
finca_00363,85.0,inactive,0.19833109992192854,0.05480204739191329,27.6,12
finca_00364,85.0,inactive,0.2348716928600881,0.09949528485375081,42.4,12
finca_00365,85.0,inactive,0.25643794037321316,0.039440926669344914,15.4,12
finca_00366,85.0,inactive,0.2579471484811747,0.03657517934833515,14.2,12
finca_00367,85.0,inactive,0.23995670689746457,0.02729278490449118,11.4,12
finca_00368,85.0,inactive,0.19857691788877277,0.0241626249907811,12.2,12
finca_00369,85.0,inactive,0.1597849442765065,0.012847486916800358,8.0,13
finca_00370,85.0,inactive,0.22811533234344314,0.02282850327299061,10.0,13
finca_00371,85.0,inactive,0.21887586276404936,0.02178659953125516,10.0,13
finca_00372,85.0,inactive,0.0685596878881152,0.008080896064162988,11.8,13
finca_00373,115.2,potential,0.31581404768588134,0.029693832098671675,9.4,13
finca_00374,85.0,inactive,0.2967675140565691,0.023948962395632534,8.1,13
finca_00375,85.3,potential,0.33126831425464054,0.0294047376941583,8.9,13
finca_00376,85.0,inactive,0.20740963017502467,0.03750197241268687,18.1,13
finca_00377,85.0,inactive,0.291873564878137,0.08090022772654601,27.7,13
finca_00378,85.0,inactive,0.20522200702962484,0.09035095062516581,44.0,12
finca_00379,85.0,inactive,0.25637976887545993,0.07878851332828028,30.7,13
finca_00380,85.0,inactive,0.19678116524233955,0.1500591927667135,76.3,12
finca_00381,85.0,inactive,0.21514219303124144,0.0985594156025246,45.8,13
finca_00382,85.0,inactive,0.28696418285119946,0.12522651163928802,43.6,13
finca_00383,85.0,inactive,0.23563357020398518,0.07180031946628167,30.5,13
finca_00384,85.0,inactive,0.22547983092578774,0.03706993631270978,16.4,13
finca_00385,85.0,inactive,0.231273495472226,0.14017158093210558,60.6,13
finca_00386,85.0,inactive,0.24042463274187706,0.07486397290122247,31.1,13
finca_00387,85.0,inactive,0.2048181319004529,0.054131446868766885,26.4,13
finca_00388,85.0,inactive,0.2173938578356597,0.06423799281600973,29.5,13
finca_00389,85.0,inactive,0.2076687058323144,0.13712491271557548,66.0,13
finca_00390,85.0,inactive,0.2574039616434005,0.07774012323915944,30.2,13
finca_00391,85.0,inactive,0.2851642223555885,0.03288322488192485,11.5,13
finca_00392,85.0,inactive,0.23657081216372638,0.08934972171986011,37.8,13
finca_00393,85.0,inactive,0.24220910760494416,0.02456163883778915,10.1,12
finca_00394,85.0,inactive,0.25586230253595504,0.027641248129148473,10.8,12
finca_00395,85.0,inactive,0.1641058703212731,0.03905667660583658,23.8,12
finca_00396,85.0,inactive,0.2623297672157255,0.05990167438804219,22.8,12
finca_00397,85.0,inactive,0.26389335161170646,0.051975177044451426,19.7,12
finca_00398,85.0,inactive,0.2627729084217006,0.08274927117297612,31.5,12
finca_00399,85.0,inactive,0.1289196450275881,0.03216521036312326,24.9,12
finca_00400,85.0,inactive,0.19504807752447792,0.09051555955260819,46.4,13
finca_00401,85.0,inactive,0.21972515089245487,0.11584070076926152,52.7,12
finca_00402,85.0,inactive,0.24891297483068653,0.1257859019628281,50.5,12
finca_00403,85.0,inactive,0.29010653421443017,0.0682029694554649,23.5,13
finca_00404,85.0,inactive,0.22778055012362758,0.06919412043125521,30.4,12
finca_00405,85.0,inactive,0.2804572993537402,0.10129680755829659,36.1,12
finca_00406,85.0,inactive,0.1782372777498244,0.09641076386207334,54.1,12
finca_00407,85.0,inactive,0.2613940348057964,0.09212625306601302,35.2,12
finca_00408,109.6,potential,0.3033240502305758,0.0407896089181365,13.4,11
finca_00409,85.0,inactive,0.28414251562800685,0.06235524362564359,21.9,12
finca_00410,85.0,inactive,0.22455782416939168,0.08275915979172564,36.9,12
finca_00411,58.7,potential,0.35386049168058104,0.04264821200217342,12.1,12
finca_00412,85.0,inactive,0.27739781011189274,0.06842138995973356,24.7,12
finca_00413,104.1,potential,0.3277835974163704,0.07179877556265435,21.9,12
finca_00414,85.0,inactive,0.2780727005567954,0.12495443925237718,44.9,12
finca_00415,85.0,inactive,0.24421554266382334,0.09062255072176198,37.1,12
finca_00416,85.0,inactive,0.2545084437372994,0.09806254629163443,38.5,12
finca_00417,85.0,inactive,0.19627808547018596,0.0914424773785041,46.6,12
finca_00418,85.0,inactive,0.2333237709758555,0.083193857623537,35.7,13
finca_00419,85.0,inactive,0.2071515870092937,0.09792428876779755,47.3,12
finca_00420,85.0,inactive,0.29177684792704606,0.0701507671204613,24.0,12
finca_00421,85.0,inactive,0.2916648668392713,0.07504749141830999,25.7,12
finca_00422,85.0,inactive,0.2138358607991167,0.049614647884769034,23.2,13
finca_00423,85.0,inactive,0.2388360064273138,0.11013421498415882,46.1,12
finca_00424,85.0,inactive,0.26717086285368136,0.13775276639763037,51.6,12
finca_00425,85.0,inactive,0.24797429248668665,0.04490507153133322,18.1,12
finca_00426,85.0,inactive,0.22002020940218153,0.03244526198607147,14.7,13
finca_00427,85.0,inactive,0.1728261373724621,0.055416763439513766,32.1,12
finca_00428,85.0,inactive,0.2523442655555194,0.061914091211631446,24.5,12
finca_00429,85.0,inactive,0.22830705738658355,0.09719298864474289,42.6,12
finca_00430,85.0,inactive,0.2018333439075516,0.06319445684812029,31.3,13
finca_00431,85.0,inactive,0.24242320716936677,0.12570766654664664,51.9,13
finca_00432,117.5,potential,0.30644880006926145,0.04508678549476603,14.7,12
finca_00433,117.1,potential,0.317742743512287,0.04576832655293381,14.4,12
finca_00434,85.0,inactive,0.2657266209433335,0.02177950000395253,8.2,12
finca_00435,85.0,inactive,0.1978843378189061,0.1260610201251012,63.7,12
finca_00436,85.0,inactive,0.18595311843878073,0.09453807094619256,50.8,12
finca_00437,85.0,inactive,0.2632930234646573,0.09597975739818237,36.5,12
finca_00438,85.0,inactive,0.23653671528460124,0.10506177635222282,44.4,12
finca_00439,85.0,inactive,0.22417382993321805,0.10959928108824542,48.9,12
finca_00440,85.0,inactive,0.231836483575807,0.057374928245621466,24.7,13
finca_00441,85.0,inactive,0.24528097824394887,0.04939999430337554,20.1,12
finca_00442,85.0,inactive,0.20296639280047662,0.05262515404725681,25.9,13
finca_00443,85.0,inactive,0.17832490129816744,0.045610803362748,25.6,13
finca_00444,85.0,inactive,0.18974391080285746,0.1016314894042163,53.6,13
finca_00445,85.0,inactive,0.25888832964865305,0.11196570464557257,43.2,12
finca_00446,85.0,inactive,0.21315501885365673,0.09721275081832194,45.6,12
finca_00447,85.0,inactive,0.23664988139419993,0.05284355750544094,22.3,12
finca_00448,85.0,inactive,0.2726107042936452,0.12070465499188383,44.3,12
finca_00449,85.0,inactive,0.2331915962352248,0.11611090395845867,49.8,12
finca_00450,85.0,inactive,0.25934516022519627,0.03733382744050204,14.4,12
finca_00451,85.0,inactive,0.22794180196994765,0.03319844538256453,14.6,12
finca_00452,85.0,inactive,0.22091969538238873,0.04011229644532081,18.2,13
finca_00453,85.0,inactive,0.278021670330424,0.043119408245325994,15.5,12
finca_00454,85.0,inactive,0.21050197125451667,0.08039835407578999,38.2,13
finca_00455,85.0,inactive,0.2590468643726571,0.04688269432631457,18.1,12
finca_00456,85.0,inactive,0.21905288431394235,0.04689766657424699,21.4,12
finca_00457,85.0,inactive,0.23448385119463563,0.04331825975282221,18.5,12
finca_00458,85.0,inactive,0.19373524372554463,0.022166322976836222,11.4,12
finca_00459,85.0,inactive,0.22100193365823897,0.05814861697596146,26.3,12
finca_00460,85.0,inactive,0.2453598509449016,0.03044628810982776,12.4,12
finca_00461,85.0,inactive,0.29728866949510707,0.03692316052633427,12.4,12
finca_00462,85.0,inactive,0.2760463958076293,0.038131579527105636,13.8,12
finca_00463,85.0,inactive,0.22552159681099798,0.06120932170220835,27.1,13
finca_00464,85.0,inactive,0.23148967775278464,0.02479323056093777,10.7,12
finca_00465,85.0,inactive,0.28228232801817266,0.033219610883097286,11.8,12
finca_00466,85.0,inactive,0.21199545009912146,0.025141700419495858,11.9,12
finca_00467,85.0,inactive,0.2016358916781611,0.05319102315319082,26.4,13
finca_00468,85.0,inactive,0.2697693214210388,0.0553228779268958,20.5,13
finca_00469,85.0,inactive,0.20790073224139702,0.05290357326429669,25.4,13
finca_00470,85.0,inactive,0.22827445646144714,0.06380544411334896,28.0,13
finca_00471,85.0,inactive,0.1946123758582575,0.0934498787098377,48.0,13
finca_00472,85.0,inactive,0.2911689988364446,0.031590367477262016,10.8,12
finca_00473,85.0,inactive,0.2578720589274843,0.031044509345795338,12.0,12
finca_00474,116.6,potential,0.30135659584049185,0.046882326946808876,15.6,12
finca_00475,115.4,potential,0.31862778392463187,0.049168880535054596,15.4,12
finca_00476,85.0,inactive,0.22087754440106325,0.08318097400877848,37.7,12
finca_00477,85.0,inactive,0.23936848228476393,0.05654155125472961,23.6,12
finca_00478,85.0,inactive,0.2439237631402479,0.05551843056049294,22.8,12
finca_00479,85.0,inactive,0.1924476004567063,0.05127074399126544,26.6,12
finca_00480,85.0,inactive,0.16395503806349968,0.05838124611782527,35.6,12
finca_00481,85.0,inactive,0.17642856813346047,0.05363170299815771,30.4,12
finca_00482,85.0,inactive,0.146199500839033,0.05089104331021128,34.8,12
finca_00483,85.0,inactive,0.1930662921377948,0.025425118681848595,13.2,12
finca_00484,85.0,inactive,0.23870631423378585,0.09143411365922494,38.3,12
finca_00485,85.0,inactive,0.2340710814103666,0.06959526804736785,29.7,12
finca_00486,85.0,inactive,0.2187850683812061,0.024517196267103445,11.2,13
finca_00487,85.0,inactive,0.28360500673427896,0.03137153855795342,11.1,13
finca_00488,85.0,inactive,0.2514556058422788,0.038298527302625354,15.2,13
finca_00489,85.0,inactive,0.2150486771363946,0.032419917376832176,15.1,13
finca_00490,85.0,inactive,0.272844994795269,0.04429290043677911,16.2,13
finca_00491,85.0,inactive,0.2058328812055996,0.0344588523347764,16.7,13
finca_00492,85.0,inactive,0.21815134831799968,0.031032338911471825,14.2,13
finca_00493,85.0,inactive,0.21483621544994208,0.012592076658979393,5.9,13
finca_00494,115.2,potential,0.31254670985215294,0.04957776929885286,15.9,12
finca_00495,119.1,potential,0.30654653005927635,0.04180116451545631,13.6,12
finca_00496,85.0,inactive,0.285566201412156,0.033946137134277576,11.9,12
finca_00497,85.0,inactive,0.25397814364811316,0.028191692988077457,11.1,13
finca_00498,85.0,inactive,0.20210843511710178,0.06601343285631601,32.7,13
finca_00499,85.0,inactive,0.29951409353364145,0.046297951316427104,15.5,13
finca_00500,85.0,inactive,0.25306416726748376,0.04215942000296979,16.7,13
finca_00501,85.0,inactive,0.22620124951876439,0.058118279365261885,25.7,12
finca_00502,85.0,inactive,0.2018508424518267,0.0678428763827533,33.6,12
finca_00503,85.0,inactive,0.20470034621177402,0.06610337730384203,32.3,12
finca_00504,85.0,inactive,0.18206379846874604,0.06766572154848055,37.2,12
finca_00505,85.0,inactive,0.2333149269444767,0.06542831273015244,28.0,13
finca_00506,112.7,potential,0.3360853198649915,0.05452638787413664,16.2,12
finca_00507,85.0,inactive,0.23876042855436846,0.023565724447543873,9.9,12
finca_00508,85.0,inactive,0.22589961514714157,0.03880867758175977,17.2,13
finca_00509,85.0,inactive,0.21632966116083982,0.00988064350898304,4.6,12
finca_00510,85.0,inactive,0.22050849209045023,0.04527385412833432,20.5,12
finca_00511,85.0,inactive,0.25202211192371926,0.041187240846003316,16.3,12
finca_00512,85.0,inactive,0.19544944467492784,0.05342180582315379,27.3,12
finca_00513,85.0,inactive,0.16835904985665184,0.0567702919616451,33.7,13
finca_00514,85.0,inactive,0.16973372480934248,0.054209011406700425,31.9,13
finca_00515,85.0,inactive,0.25569017290600604,0.045626361985692906,17.8,12
finca_00516,85.0,inactive,0.17213031964304007,0.04303849228550854,25.0,12
finca_00517,85.0,inactive,0.16944016797456235,0.05032725187366518,29.7,12
finca_00518,85.0,inactive,0.21464578242811788,0.11225677053707692,52.3,12
finca_00519,85.0,inactive,0.21334390854202603,0.04506842246580027,21.1,13
finca_00520,85.0,inactive,0.21072786484247533,0.054299979528607656,25.8,13
finca_00521,85.0,inactive,0.22543884945499096,0.04185878203644858,18.6,13
finca_00522,85.0,inactive,0.23126326111167733,0.0318811763965816,13.8,11
finca_00523,85.0,inactive,0.2264909291023633,0.03087212004777877,13.6,12
finca_00524,85.0,inactive,0.20251019954280539,0.029162608543513525,14.4,11
finca_00525,85.0,inactive,0.20777842455356096,0.03281108069793869,15.8,11
finca_00526,85.0,inactive,0.23878153934434923,0.037295224161646726,15.6,13
finca_00527,85.0,inactive,0.2898717219645758,0.03748921703060354,12.9,12
finca_00528,85.0,inactive,0.2717870214212823,0.04419853771280111,16.3,12
finca_00529,85.0,inactive,0.22665229952498706,0.02961271799380335,13.1,12
finca_00530,85.0,inactive,0.2653803537080709,0.029654581519802665,11.2,12
finca_00531,85.0,inactive,0.20974675706945364,0.05246186935216189,25.0,13
finca_00532,85.0,inactive,0.19964261495343189,0.06800061641967939,34.1,13
finca_00533,85.0,inactive,0.18086214005272896,0.07845550036442406,43.4,13
finca_00534,85.0,inactive,0.23450013735475472,0.02324082008202646,9.9,13
finca_00535,85.0,inactive,0.21470771315007395,0.048348542137526644,22.5,13
finca_00536,85.0,inactive,0.24579147281481487,0.07490213262365256,30.5,13
finca_00537,85.0,inactive,0.19502173092199285,0.03396294478988463,17.4,13
finca_00538,85.0,inactive,0.21362902834059475,0.050701771611997216,23.7,13
finca_00539,85.0,inactive,0.21701733153505304,0.0387841021859542,17.9,13
finca_00540,85.0,inactive,0.22118569291019538,0.022638687609163387,10.2,13
finca_00541,85.0,inactive,0.20761663854037643,0.020583651360940404,9.9,13
finca_00542,85.0,inactive,0.2601766278274732,0.04080037855829686,15.7,13
finca_00543,85.0,inactive,0.24475428393619875,0.0406299212761257,16.6,13
finca_00544,85.0,inactive,0.249738953979483,0.03871807588208021,15.5,13
finca_00545,85.0,inactive,0.26242399484938017,0.03569036292796386,13.6,13
finca_00546,85.0,inactive,0.2577545817446546,0.07194095664237075,27.9,13
finca_00547,85.0,inactive,0.21721128979266183,0.025445791786569395,11.7,13
finca_00548,85.0,inactive,0.20027567979390912,0.03490981284309788,17.4,13
finca_00549,85.0,inactive,0.23713075500086067,0.03180630183032956,13.4,13
finca_00550,85.0,inactive,0.18369892695634163,0.017488486889842177,9.5,13
finca_00551,85.0,inactive,0.24385235115584575,0.039125854897419765,16.0,13
finca_00552,85.0,inactive,0.21563207321501932,0.04447250386558416,20.6,13
finca_00553,85.0,inactive,0.29540469844766254,0.03069963857264691,10.4,13
finca_00554,94.9,potential,0.3161611665987877,0.030295280267096977,9.6,13
finca_00555,85.0,inactive,0.29946474729241573,0.03458014815175418,11.5,13
finca_00556,85.0,inactive,0.24382515080602035,0.033720042569825436,13.8,13
finca_00557,85.0,inactive,0.217973726538392,0.016327179275295475,7.5,13
finca_00558,85.0,inactive,0.24847268339135659,0.03074789033139421,12.4,13
finca_00559,85.0,inactive,0.27531574847369455,0.04089179523381636,14.9,13
finca_00560,85.0,inactive,0.2825704392714181,0.036731130804613696,13.0,13
finca_00561,85.0,inactive,0.25889816413256544,0.038716556327284435,15.0,13
finca_00562,85.0,inactive,0.2185606448467077,0.05532728772338245,25.3,13
finca_00563,117.4,potential,0.3013178048215783,0.04517063535323904,15.0,13
finca_00564,121.0,potential,0.3059440729241734,0.03800941305913838,12.4,13
finca_00565,85.0,inactive,0.20524213408991718,0.07569437244100857,36.9,12
finca_00566,85.0,inactive,0.18657337136965021,0.11618947750149984,62.3,13
finca_00567,85.0,inactive,0.23310725198417598,0.030006750504563227,12.9,13
finca_00568,85.0,inactive,0.23746892709273032,0.04330845171505386,18.2,13
finca_00569,85.0,inactive,0.25079290208218463,0.07186728429282335,28.7,13
finca_00570,85.0,inactive,0.25438331441533146,0.029226928720666016,11.5,13
finca_00571,85.0,inactive,0.2253418012406825,0.10941326219112452,48.6,12
finca_00572,85.0,inactive,0.20839072044083776,0.027281714431806877,13.1,13
finca_00573,85.0,inactive,0.2745894240563107,0.05094790178387752,18.6,13
finca_00574,85.0,inactive,0.29832351422948367,0.04781008337441906,16.0,13
finca_00575,109.5,potential,0.3215814974263695,0.040911558986692624,12.7,13
finca_00576,85.0,inactive,0.227396233671629,0.04052333357661109,17.8,13
finca_00577,115.2,potential,0.30356534884568487,0.04951997880687799,16.3,13
finca_00578,85.0,inactive,0.2128898455976981,0.061706765927752746,29.0,13
finca_00579,85.0,inactive,0.17311046826327187,0.02804015077690776,16.2,13
finca_00580,85.0,inactive,0.22269127082087503,0.10249885412123351,46.0,12
finca_00581,85.0,inactive,0.2723398473582963,0.06725148728395931,24.7,13
finca_00582,85.0,inactive,0.292234361781193,0.06880314612297558,23.5,13
finca_00583,85.0,inactive,0.26850906309394085,0.04555231562031798,17.0,13
finca_00584,85.0,inactive,0.24139551170011112,0.05107808191308777,21.2,13
finca_00585,85.0,inactive,0.23566411261050452,0.04111975452780283,17.4,13
finca_00586,85.0,inactive,0.250007628915221,0.0548186461038136,21.9,13
finca_00587,85.0,inactive,0.2745924495505918,0.02866788105777895,10.4,13
finca_00588,85.0,inactive,0.24309201904177255,0.028119700313116853,11.6,13
finca_00589,85.0,inactive,0.2380171071887427,0.15267198924624503,64.1,13
finca_00590,85.0,inactive,0.2594607618699575,0.06873640964863194,26.5,13
finca_00591,85.0,inactive,0.2462415301895558,0.04835279210567001,19.6,13
finca_00592,85.0,inactive,0.272289914733929,0.0456452033621516,16.8,13
finca_00593,85.0,inactive,0.24977026650498235,0.02551170984140743,10.2,13
finca_00594,85.0,inactive,0.2700056915171021,0.025714250460770718,9.5,13
finca_00595,85.0,inactive,0.2808229532374117,0.05435517964336954,19.4,13
finca_00596,85.0,inactive,0.2513851115767836,0.03411110255142272,13.6,13
finca_00597,85.0,inactive,0.1861293099755852,0.023259135379392473,12.5,13
finca_00598,85.0,inactive,0.20754261790551845,0.023052063199653913,11.1,13
finca_00599,85.0,inactive,0.23432608184042822,0.05821704439934738,24.8,13
finca_00600,85.0,inactive,0.24534025145194235,0.06290595631033043,25.6,11
finca_00601,85.0,inactive,0.2655816238675044,0.11272852498335484,42.4,12
finca_00602,85.0,inactive,0.22843559969765692,0.06520751719235013,28.5,12
finca_00603,85.0,inactive,0.14646900564968376,0.07731498779914416,52.8,13
finca_00604,85.0,inactive,0.27015986741591125,0.0421456771895684,15.6,12
finca_00605,85.0,inactive,0.24620267749543648,0.041633579360342045,16.9,11
finca_00606,85.0,inactive,0.2469424928441322,0.03883796548287717,15.7,12
finca_00607,85.0,inactive,0.22181856327333896,0.12600805351852332,56.8,13
finca_00608,85.0,inactive,0.27248655445763276,0.031003615888104023,11.4,13
finca_00609,85.0,inactive,0.21447634106312594,0.030314392213878834,14.1,11
finca_00610,85.0,inactive,0.2005103454039773,0.08983325195961078,44.8,13
finca_00611,85.0,inactive,0.18391177239224374,0.07704102651946186,41.9,13
finca_00612,85.0,inactive,0.2236944126524153,0.07755148553056278,34.7,12
finca_00613,85.0,inactive,0.28118031879305305,0.05783018440282918,20.6,13
finca_00614,85.0,inactive,0.19678171212934314,0.09242930159629102,47.0,13
finca_00615,85.0,inactive,0.2194148361845544,0.06504852327154356,29.6,12
finca_00616,85.0,inactive,0.2453566181106242,0.07657277208616772,31.2,12
finca_00617,85.0,inactive,0.2560517437610804,0.034902619518479845,13.6,12
finca_00618,85.0,inactive,0.24801257568763777,0.02401346260223245,9.7,12
finca_00619,85.0,inactive,0.20008173058398332,0.029796412188965213,14.9,11
finca_00620,85.0,inactive,0.20090575347485437,0.0664097937017284,33.1,11
finca_00621,85.0,inactive,0.19231754404869267,0.04762442232802764,24.8,11
finca_00622,85.0,inactive,0.18494115187666907,0.046455886387487204,25.1,11
finca_00623,85.0,inactive,0.2090387956667804,0.03872696973353778,18.5,13
finca_00624,85.0,inactive,0.2666787679814908,0.040647917655394876,15.2,11
finca_00625,85.0,inactive,0.2511869331153963,0.0299325576953554,11.9,11
finca_00626,85.0,inactive,0.1495464906515617,0.09514488177383668,63.6,12
finca_00627,85.0,inactive,0.18463239358761746,0.09791325412994789,53.0,13
finca_00628,85.0,inactive,0.2254344787309684,0.03939153336299324,17.5,12
finca_00629,85.0,inactive,0.27398891251233043,0.06129395608794781,22.4,13
finca_00630,85.0,inactive,0.23026398688901442,0.02060805075786672,8.9,13
finca_00631,85.0,inactive,0.2431325030236332,0.0493148007612393,20.3,13
